Filename,Channel 1 Mean,Channel 1 Standard Deviation,Channel 1 Skewness,Channel 2 Mean,Channel 2 Standard Deviation,Channel 2 Skewness,Channel 3 Mean,Channel 3 Standard Deviation,Channel 3 Skewness,Color Richness,Color Palette 1 Red,Color Palette 1 Green,Color Palette 1 Blue,Color Palette 2 Red,Color Palette 2 Green,Color Palette 2 Blue,Color Palette 3 Red,Color Palette 3 Green,Color Palette 3 Blue,Color Palette 4 Red,Color Palette 4 Green,Color Palette 4 Blue,Color Palette 5 Red,Color Palette 5 Green,Color Palette 5 Blue,Genre
9223372032559833933.jpg,100.15878300632524,61.95303989136509,0.5055353837435922,71.2315474676478,106.73859431781332,1.1104982848394906,22.61239596503177,32.435864695734104,5.888652319850936,0.0567923238583444,214.82051282051285,202.6239316239316,169.23931623931628,176.83916083916083,150.18881118881114,106.02097902097906,137.11320754716982,97.03144654088052,60.87421383647799,88.94377510040161,63.8313253012048,40.253012048192815,41.91265060240971,34.43373493975896,23.40662650602414,Symbolism
228289.jpg,144.27236824769437,65.27544872953378,-0.5046532957740901,68.68831225296442,108.4852311564809,1.0986569260875183,29.548198945981557,20.349944506564043,3.254642173927488,0.0553596837944664,236.3880597014925,225.70895522388057,197.45522388059703,214.82666666666665,196.2266666666667,137.40666666666664,33.415094339622584,25.496855345911925,19.100628930817606,115.21960784313724,94.97254901960784,57.933333333333294,173.84105960264895,149.14900662251654,63.1390728476821,Symbolism
9223372032559868923.jpg,96.48566233766232,60.35292573497639,0.6483170850924886,85.13399628942486,112.02054824854564,0.804941603097875,27.701763760049477,18.699065489958222,6.440985510175788,0.392465058750773,223.82474226804123,210.1443298969072,137.22680412371136,173.80701754385964,152.75438596491225,83.68421052631578,129.88412017167383,97.64377682403432,45.79399141630901,37.81702127659574,24.025531914893577,6.268085106382976,82.398753894081,58.06853582554514,25.236760124610573,Symbolism
9223372032559869383.jpg,152.69687513252063,32.993383951697794,0.0920324018809618,81.79395132221282,118.15444773687152,0.7771865817857516,36.14090216298602,68.36344215997346,2.8657609520956115,0.1137544558110761,88.15492957746476,79.05633802816902,60.21126760563379,208.9523809523809,205.3061224489796,202.0068027210885,177.54430379746833,169.5253164556962,142.87974683544303,123.43891402714928,114.80090497737558,90.69230769230772,149.7394540942928,141.8560794044665,114.74441687344913,Symbolism
9223372032559833927.jpg,133.7130304841602,70.4035080275086,0.0499303676542576,61.34252241482367,97.7541085518452,1.4091194668233478,50.78700537955768,64.41130907920164,2.417365369933853,0.7299222952779438,249.97142857142853,241.6571428571429,225.8761904761905,242.24157303370785,201.16292134831468,96.19101123595506,38.34358974358982,33.48717948717956,26.784615384615336,176.29387755102036,132.16326530612244,70.06938775510204,110.66787003610104,83.3790613718412,47.79061371841151,Symbolism
9223372032559858176.jpg,159.6933721441125,69.26957465256879,-0.2366978597978825,178.4804338752197,113.58979560074232,-0.8893626277151244,102.58694090509664,115.14663781581316,0.4727120029314942,0.0893876318101933,182.8095238095238,172.28571428571428,145.35238095238094,39.86915887850466,39.98130841121501,30.289719626168207,127.51075268817203,124.51612903225806,114.02150537634404,87.01382488479258,90.55760368663604,67.24884792626727,225.251948051948,235.0493506493508,240.13766233766253,Symbolism
9223372032559858162.jpg,116.2118664350371,77.4116267617877,0.3074847363914139,176.93070678262706,107.8672270543846,-0.9635497913621144,51.537968624446144,87.68362729091275,1.7602990126005875,0.1246454347650018,190.94656488549617,183.5725190839694,170.0763358778626,225.08917197452237,236.64331210191077,237.7452229299364,125.68586387434556,144.8743455497382,99.77486910994764,63.01612903225804,77.04838709677414,52.83467741935485,20.465201465201545,34.219780219780134,17.926739926739998,Symbolism
9223372032559834245.jpg,129.11064166526495,24.86249292095681,-0.2340118154624814,12.12356162593714,8.331144492481705,24.35773944852751,22.79846555911989,10.82620210055639,12.64814374666455,0.0180888710672177,202.5438596491228,165.36842105263156,135.0,88.9710144927536,62.95652173913044,48.53623188405797,175.01010101010098,135.22222222222223,102.4949494949495,128.78884462151393,94.8764940239044,65.8565737051793,153.21411764705883,115.87764705882353,83.73882352941176,Symbolism
9223372032559834251.jpg,129.47384331847528,24.73075614562156,-0.1691759446512399,12.468513337218058,13.727793552193605,16.1557446302715,22.77466236443515,13.408429179554762,12.344590803185914,0.0219282898003972,207.15625,175.5,153.59375,99.021978021978,70.13186813186813,51.21978021978023,179.4702380952381,140.11904761904762,106.61309523809524,131.3653846153846,98.72307692307692,71.50769230769232,154.83741648106906,117.30289532293986,84.75723830734967,Symbolism
9223372032559868512.jpg,110.65579617472362,55.28307512520041,0.0701387756215674,58.92781424958081,89.5392426403587,1.6097097614667284,66.87415806974167,73.08391583553832,1.8171379848307363,0.7586182396907949,11.970588235294144,81.01470588235294,103.57352941176472,221.47867298578203,164.14218009478668,50.729857819905206,119.6311111111111,62.02666666666667,35.63111111111111,38.974358974359006,38.175213675213634,35.782051282051285,175.30534351145042,117.587786259542,41.1030534351145,Symbolism
9223372032559868506.jpg,97.2655725142893,51.76832892931322,0.7835531737323957,103.4864543684442,121.15960488840474,0.4053934664804276,32.22709126311161,59.02852843826541,3.361297733278049,0.1829344890396332,239.78125,238.9375,229.06249999999997,157.3694267515924,151.52229299363051,110.78343949044586,38.607142857142925,31.32589285714279,22.25892857142857,115.93486590038316,105.71264367816092,73.16475095785441,80.89263803680983,69.84662576687114,47.75153374233129,Symbolism
9223372032559873898.jpg,79.48487074732417,53.42204851081576,0.7825007112990905,17.00653729453364,54.516937183291226,4.103005770748587,17.9628577742737,11.926120133009386,8.959497180820707,0.1746225152905198,218.0645161290322,200.67741935483872,163.85483870967744,158.12096774193546,138.8306451612903,101.40322580645164,118.05102040816324,98.51020408163264,62.99999999999999,78.61130742049471,58.36395759717315,27.858657243816268,34.14029850746268,24.68059701492537,11.453731343283572,Symbolism
9223372032559873873.jpg,88.67543827160493,73.13361363719885,0.2753629098097951,133.24546296296296,116.30830039924484,-0.0202829366433675,80.43137654320988,103.5660922486732,1.025710717011561,0.5713703703703704,209.79999999999995,102.1217391304348,69.55652173913043,129.44696969696977,131.9848484848485,107.85606060606062,222.67283950617275,185.3395061728395,143.48765432098767,76.03351955307264,71.48603351955308,54.150837988826815,8.541262135922324,14.713592233009734,14.237864077669933,Symbolism
9223372032559858348.jpg,150.82238896687826,59.99339038119423,0.2191519509685565,42.392127990722656,87.98496910376304,1.9872011123123652,66.10913467407227,89.90413513841885,1.5883329584644166,0.0836842854817708,54.39240506329111,41.56962025316457,20.455696202531627,105.46706586826346,82.06586826347305,49.16766467065869,176.94117647058826,149.31674208144796,104.78280542986424,238.46052631578956,240.81140350877183,244.0307017543861,148.25901639344264,120.09836065573772,78.75081967213114,Symbolism
9223372032559873867.jpg,91.31636499906314,55.28994027261769,1.620867059845736,110.35647929548436,120.04659781471896,0.3214658510898837,63.43145624882893,99.16292956474068,1.324703503956177,0.097279745175192,248.85454545454544,248.8363636363636,243.76363636363635,184.32894736842104,177.97368421052633,145.48684210526312,133.28176795580106,76.24861878453038,60.3756906077348,38.12956810631235,44.52823920265784,47.55481727574749,72.19896640826869,69.26873385012922,61.803617571059405,Symbolism
9223372032559858412.jpg,99.07736666666666,80.24657642143903,0.4319679910755893,133.72971018518518,123.64988742072008,-0.0985265035364403,69.05386388888888,103.10546401970416,1.1298344260254876,0.1392287037037037,249.2372881355932,222.22033898305085,193.49152542372883,139.60389610389606,129.07142857142858,116.16233766233766,200.26178010471205,207.2460732984294,226.00523560209436,77.17708333333333,73.43229166666669,56.9947916666667,20.472772277227836,25.034653465346626,15.80940594059419,Symbolism
9223372032559858360.jpg,156.64690925925925,73.75019231037767,-0.091261892407879,102.84979351851852,121.4926597845789,0.3810985538644705,124.3718148148148,119.3863760995698,0.0365459697927339,0.2444648148148148,177.3172413793103,183.22758620689652,186.3241379310345,35.52631578947373,40.48026315789477,42.18421052631573,135.02325581395348,139.88837209302326,142.43255813953488,89.47963800904975,97.0180995475113,95.393665158371,252.112359550562,252.7453183520601,252.92883895131075,Symbolism
9223372032559858406.jpg,156.76644029329609,82.48191056422189,0.1061265550551386,89.01265363128492,118.77232505732336,0.6142530600605616,42.036194134078215,86.87362610568307,1.9723277334802525,0.1551868016759776,159.02564102564102,164.8974358974359,166.94871794871796,43.24539877300617,46.26993865030677,38.52147239263809,116.921052631579,113.97894736842102,106.4263157894737,88.90170940170944,92.29487179487182,66.49145299145304,253.01604278074856,253.88770053475923,253.85828877005332,Symbolism
9223372032559858361.jpg,129.74999722222222,57.225781898449256,0.196889741421785,63.03695,102.63595702761914,1.2558243619483216,134.48562708333333,102.57238908084668,-0.3507421594252105,0.0635319444444444,141.39455782312928,139.59183673469389,139.85034013605446,74.99378881987579,135.9689440993789,231.37888198757764,54.1448598130841,62.38785046728978,49.22897196261691,214.89823008849547,211.23008849557525,207.8938053097345,37.34920634920627,85.99603174603176,189.80555555555557,Symbolism
9223372032559858407.jpg,115.49506759643556,46.65751206932482,0.1675443133092891,17.100125630696613,55.00524472641317,4.062307656836815,43.77716827392578,86.94526971137904,1.9607844614300505,0.0983225504557291,233.5,234.68,238.22000000000003,164.1935483870968,157.86451612903227,157.9096774193549,42.40384615384619,37.71794871794876,33.55769230769236,137.948,122.38,112.648,102.44987146529564,88.44215938303341,79.76349614395892,Symbolism
9223372032559858413.jpg,156.20448395872057,88.02344967743714,-0.1540936510454527,48.16835719679368,96.26820128399282,1.634478505251621,62.33057427199504,102.95584121168612,1.313662225789762,0.1403551444392813,186.1358024691358,188.34567901234567,184.48148148148147,129.03973509933775,122.2913907284768,113.1324503311258,39.30864197530863,32.3765432098766,22.024691358024683,80.34210526315795,69.67368421052629,44.34736842105262,247.68990384615367,247.8173076923078,248.6322115384617,Symbolism
9223372032559873872.jpg,155.64627847783407,60.59706118452305,-0.2752063614679205,130.61830815739526,117.13463391947543,0.0506607754011379,46.77775019403735,80.61114833345695,2.113958422064347,0.1161896446018484,211.19354838709677,119.62580645161287,91.57419354838709,146.90502793296088,102.05586592178771,82.77094972067037,229.90673575129537,230.9740932642487,220.16062176165804,58.90566037735845,65.28773584905655,62.382075471698144,197.94636015325668,189.823754789272,163.94252873563215,Symbolism
9223372032559858349.jpg,76.73333942819148,51.280439450773486,0.3962176994640125,57.44431732047872,101.60588948364986,1.409402351306433,26.92246841755319,67.7488542178374,3.0000250340139343,0.0174203789893617,189.85416666666669,165.89583333333334,144.5625,128.63265306122446,124.12244897959188,118.09183673469394,67.15277777777779,54.115740740740726,45.47222222222223,102.7803738317757,90.42056074766352,78.80373831775701,23.95705521472381,18.760736196319066,16.113496932515417,Symbolism
9223372032559873899.jpg,98.45110366648056,37.9472813164101,0.6111637408122689,69.3486152987158,100.24686567121502,1.2506864505124815,28.101263726037597,22.50089302121473,5.508067506521636,0.2035157267820584,229.1111111111111,216.6111111111111,167.38888888888886,210.3539823008849,134.46902654867256,53.23893805309734,154.11555555555552,104.88444444444444,57.87111111111112,105.9290322580645,77.28387096774195,44.61935483870968,59.05389221556887,54.75149700598797,36.96407185628745,Symbolism
9223372032559868507.jpg,131.43464896712783,59.22727885651656,0.1429885595851443,110.81236214050892,123.9376699173836,0.2736592338467809,66.28224521171556,98.84629430114003,1.28837575454996,0.0267341773221665,249.0,243.12790697674413,199.54651162790697,93.989898989899,96.46969696969695,89.6262626262626,189.14427860696517,176.865671641791,144.61691542288554,139.88185654008436,136.37130801687763,119.1434599156118,55.935251798561154,50.71223021582728,47.097122302158326,Symbolism
9223372032559868513.jpg,119.76153988319658,62.753705905496375,0.0758090209200372,69.71091890293486,108.47598630246922,1.0915460743907155,32.12419605233976,57.679376965607794,3.351324974550381,0.2800676424927922,223.23148148148144,214.32407407407408,183.40740740740745,141.24226804123714,125.5,96.9536082474227,188.7477064220183,173.48623853211012,132.65596330275233,92.88135593220336,78.91101694915257,58.0169491525424,48.69262295081967,37.700819672131104,29.729508196721326,Symbolism
9223372032559834250.jpg,124.4848305539536,29.57987527014366,-0.132955123297343,14.022089360662566,14.833776109085782,14.96920747939207,25.463951665224915,14.943240015507952,11.388996231325644,0.0262994801678841,235.9047619047619,203.8571428571429,174.38095238095235,82.47560975609753,52.80487804878051,38.03658536585368,123.27555555555551,86.64000000000001,57.39555555555559,176.79599999999996,134.93200000000004,98.32800000000005,150.9265402843602,110.10663507109004,74.86018957345972,Symbolism
9223372032559834244.jpg,128.231890979431,23.78957224940124,-0.0334640752576242,12.615332244008714,9.12949349045395,23.182438685339196,22.067886800349225,10.06256508446876,15.118711225184873,0.0174867639049083,201.24637681159425,164.47826086956522,137.20289855072463,105.1056910569106,71.78861788617886,50.13821138211379,172.69849246231158,133.73869346733667,103.43216080402009,133.77985074626866,98.13805970149254,68.56343283582086,152.95894428152494,115.46041055718474,86.14956011730206,Symbolism
9223372032559858177.jpg,132.26081458333334,71.28701885338677,0.055507391967193,169.83065,112.87157641427788,-0.7995698483199241,90.62110833333334,108.80124099064736,0.624548406600906,0.1473479166666666,229.9478260869565,248.93913043478253,252.8260869565217,137.36125654450262,134.10471204188482,117.45549738219896,35.47263681592034,34.89054726368151,25.2388059701492,142.55555555555554,207.07729468599024,242.1642512077294,82.88811188811185,90.50699300699291,62.59440559440554,Symbolism
9223372032559868922.jpg,95.13845871110024,44.510602780007055,0.1634770413323144,112.23802499387403,116.54542244586608,0.3331219429214653,29.17852977211468,32.26885475506966,5.652883065444252,0.4024013722126929,184.18292682926835,166.03658536585368,108.0487804878049,166.09090909090912,105.7077922077922,41.24675324675325,116.50259067357511,116.05699481865288,84.41968911917101,50.33333333333331,36.36046511627904,14.554263565891514,96.4185303514377,69.39936102236423,34.3194888178914,Symbolism
228288.jpg,108.78012589316094,69.96629753286294,0.252815194972356,116.50337733923104,124.45302973095043,0.1790959142533226,25.249517522967,43.500887089216654,4.588416556338119,0.0687740728138822,237.3723404255319,222.14893617021272,171.14893617021278,129.66666666666669,119.7888888888889,85.30555555555556,197.31840796019893,180.4626865671641,122.01990049751244,78.92241379310349,73.08620689655174,53.228448275862064,29.382252559726865,28.09556313993174,20.77133105802048,Symbolism
9223372032559833926.jpg,145.3173132989525,65.58434415815056,-0.2963376381464415,84.98645973614325,110.6884020095326,0.8022012178080393,53.25177904213323,59.96875247652,2.4579960279091018,0.1183734831367314,235.76129032258055,224.5290322580645,181.0064516129032,44.2386363636364,36.21590909090909,29.39772727272729,228.84905660377356,193.19811320754712,70.93867924528301,110.81938325991185,87.48458149779735,58.56387665198239,173.76521739130436,134.53478260869565,69.84347826086956,Symbolism
9223372032559833932.jpg,140.35100819587805,53.37679915032803,0.1902184385474979,58.87020049609639,100.20846995172953,1.4129304082217062,37.49442177337311,55.58635437436063,3.375237042112597,0.6745081901626602,240.26262626262636,226.89898989898995,184.8686868686869,69.19047619047626,57.448979591836775,44.9659863945578,204.4055555555556,181.79444444444448,131.31111111111107,162.62992125984252,137.0,92.56692913385828,123.15000000000006,96.80312500000004,68.16874999999999,Symbolism
9223372032559834085.jpg,107.26943736693389,49.34868949590021,0.3041177411570696,43.22197227669896,86.79551087367102,1.98100949111137,25.111401914187528,51.94305748125988,4.035227208623979,0.0202075206475765,212.5795454545455,193.3068181818182,177.89772727272728,165.42285714285717,142.72000000000003,117.73142857142858,48.300000000000026,37.50476190476186,30.257142857142853,127.9878048780488,108.01219512195122,86.29674796747967,94.6370106761566,73.98576512455517,58.39501779359431,Symbolism
228277.jpg,116.00566126779177,62.975880638395445,-0.0308087832531495,21.49423113225356,36.84668723947127,5.804346788896373,39.514307647776896,30.679238651209364,4.615316690692368,0.1074363524244598,240.4782608695652,211.5652173913044,144.55434782608697,212.79329608938556,169.0391061452514,84.44134078212292,43.32272727272739,20.48636363636368,10.345454545454572,118.46753246753244,64.3073593073593,24.37229437229439,168.4208633093525,105.70863309352518,35.55035971223023,Symbolism
9223372032559834052.jpg,144.43494247322346,54.63559555091221,-0.1580310908737896,110.48125152834156,121.13786723526418,0.2566682487090944,64.92368959994131,103.73127827741996,1.230325174217119,0.0380067980632855,50.36633663366332,41.20792079207919,39.61386138613868,226.21264367816087,222.4770114942528,220.0172413793104,90.02116402116398,90.06349206349208,86.71957671957676,162.44769874476984,166.8242677824268,154.58577405857744,125.8080808080808,132.95286195286195,119.62626262626264,Symbolism
9223372032559864671.jpg,176.8941080084659,50.785495672806526,-0.6335751374167614,124.9297239480212,123.42116529782218,0.0722932008869522,23.182487122884478,49.00217998433159,4.306850396628731,0.380586088922267,96.51456310679612,72.29126213592235,53.97087378640779,146.5774647887324,126.80281690140848,99.23943661971836,205.0514018691589,201.36448598130843,182.66822429906543,232.87445887445884,236.3290043290044,224.8658008658009,174.56903765690376,162.52301255230128,136.5983263598326,Symbolism
9223372032559858188.jpg,144.64021433333335,69.9020379193201,-0.6191889173424742,222.85358225,76.28229259419138,-2.5515588316828284,108.26735216666668,113.61830601764382,0.3371574082673608,0.0161501666666666,166.42105263157896,165.8571428571429,143.4812030075188,149.31645569620255,188.6582278481013,228.6582278481012,100.8978494623656,121.494623655914,76.95698924731178,33.41666666666667,41.46250000000002,28.10833333333329,196.61484098939928,212.48409893992937,223.3144876325088,Symbolism
9223372032559833852.jpg,97.189926838188,48.01748577166832,-0.1008789473932643,11.53161935060603,16.750041136547278,12.403813460185496,21.648070661128795,19.47972028953433,6.71755885986123,0.0157703038596322,193.91666666666663,149.19166666666666,102.85833333333328,78.7845303867403,56.6685082872928,39.14364640883976,164.46460176991147,119.53982300884954,79.26991150442474,37.38135593220336,30.351694915254285,26.26694915254233,128.96202531645568,88.14345991561181,54.09704641350211,Symbolism
9223372032559833846.jpg,79.53123480400431,50.271922412538586,0.965859425423935,39.34797134713381,32.15641902670514,5.111609911666515,37.19595249003344,19.22676475427904,0.2288832617085919,0.0163307974858539,252.5294117647059,203.86274509803923,57.098039215686285,220.7206703910614,79.89944134078216,11.335195530726256,160.82926829268297,45.614634146341466,10.073170731707318,55.420664206642,14.383763837638403,5.1697416974169785,103.90476190476193,27.952380952380988,8.411564625850342,Symbolism
9223372032559868842.jpg,110.88742970123025,38.20067243519112,-0.506613579727545,20.772996485061512,12.914529364294228,12.11644224552474,26.449494727592267,18.72205608877126,9.095239731691056,0.1713268892794376,40.91935483870967,19.467741935483872,13.82258064516131,199.8086956521739,148.97391304347823,117.6086956521739,104.11061946902656,58.836283185840685,39.04424778761061,179.12110726643598,115.356401384083,79.66782006920415,145.30519480519482,87.99025974025975,58.96428571428571,Symbolism
228303.jpg,172.49225914228722,49.67623230917884,-1.1900087533676666,170.14165076462766,117.53120831894232,-0.7132587198030849,121.36009740691487,121.6440393931578,0.1548144716374699,0.0286951462765957,50.5322580645161,39.35483870967744,37.43548387096776,221.7151515151515,227.53939393939396,221.6848484848485,119.12,119.305,115.595,158.6075471698113,160.2301886792453,155.0679245283019,193.91233766233765,192.6688311688312,179.11688311688312,Symbolism
228317.jpg,115.03200432180851,52.75581576218891,0.1782014906425527,49.77930285904255,94.28728607318116,1.685378739618714,107.84538946143616,117.6419880982114,0.3781584683958897,0.0402749335106382,208.6195652173913,203.23913043478268,205.60869565217396,41.98675496688742,32.350993377483505,33.05298013245033,163.73658536585367,153.21463414634152,149.83414634146342,84.25830258302582,75.61623616236167,73.00738007380077,125.68327402135232,108.34163701067617,98.88612099644128,Symbolism
9223372032559868665.jpg,127.81699636073584,61.6590791962701,-0.355744906442859,68.4145520713894,99.24083740264288,1.237030843462755,41.72763248417169,33.3004708987007,3.781967566553924,0.1991804177675856,233.4102564102564,217.5128205128205,152.9615384615384,23.867132867132824,18.573426573426573,9.678321678321645,93.25333333333327,74.53333333333335,40.41777777777778,212.91320754716975,166.8679245283019,54.23018867924528,162.64359861591691,113.43598615916954,50.41868512110727,Symbolism
9223372032559868659.jpg,138.27953286589008,61.45841326528601,-0.1527374246752032,48.93448566932766,90.65707750365422,1.7751075094100786,42.01640521552878,72.99748543919813,2.366740061750741,0.0942606916313703,43.936000000000064,35.656000000000006,30.679999999999996,216.6881720430108,216.56451612903228,215.70430107526877,103.07881773399016,78.39901477832514,61.17241379310346,193.48523206751057,164.9620253164557,113.29957805907172,148.04819277108433,115.16064257028114,88.65060240963857,Symbolism
9223372032559869962.jpg,117.32197412950494,51.12092291571548,0.238444447319475,28.285643263788117,50.13943473912517,3.935619115847888,29.373094358424247,21.85617613997112,4.524445553288114,0.1193124797503886,241.3586956521739,191.48913043478265,120.7391304347826,218.07514450867052,149.80346820809248,85.6127167630058,191.59473684210525,104.10526315789474,55.12105263157894,66.84351145038167,50.24809160305349,39.954198473282446,114.24734982332154,78.4911660777385,53.52296819787986,Symbolism
9223372032559873721.jpg,142.25797713280562,46.04574367130994,-0.5926803803085952,20.54980650835532,45.59969573431324,4.631343205039097,96.75992963940192,95.59272837880744,0.676676280309251,0.529551451187335,38.73831775700933,62.710280373831765,136.48598130841123,176.03333333333336,120.35,66.8166666666666,210.19900497512435,180.6616915422886,123.4676616915423,123.40186915887854,62.11214953271036,39.78037383177565,152.85906040268458,157.91610738255036,183.74496644295303,Symbolism
365759.jpg,131.3624917868382,50.06490157797776,0.4770663929082245,37.78266158315178,56.2107207369918,3.1058042054973893,55.500471608396445,74.5900154203428,2.0767038357301173,0.174681415776187,240.6484375,212.57812500000009,184.50000000000009,226.3757575757576,66.16969696969699,33.17575757575763,160.52173913043478,84.13526570048307,43.96135265700488,179.84362139917693,128.44444444444446,107.01646090534985,75.91439688715953,63.96887159533078,62.45136186770429,Symbolism
9223372032559873737.jpg,93.49484530938123,43.784565055528645,0.1650672588140975,37.26799401197605,70.2560401901613,2.673704479143232,31.476506986027943,26.355061154880595,6.322289421999102,0.3959231536926147,189.1,156.18888888888893,95.70000000000002,44.15920398009949,33.64179104477614,20.273631840796003,129.24774774774772,74.5945945945946,32.108108108108105,93.26970954356844,49.684647302904594,21.983402489626556,154.5121951219512,115.3617886178862,57.67479674796748,Symbolism
9223372032559873723.jpg,154.15491894828992,61.74416614265108,-0.7170731484013462,47.4518938898448,87.92613766384062,1.869417032690604,57.89140446027577,83.74386638813088,1.7681048396733992,0.5249930402524963,54.38650306748468,30.97546012269932,26.619631901840563,129.96987951807225,96.2048192771084,61.16867469879519,217.09230769230768,178.5128205128205,131.5333333333333,227.09282700421943,215.03375527426152,194.0337552742617,164.34309623430963,142.06694560669456,125.2635983263598,Symbolism
9223372032559873904.jpg,104.3425458937198,42.14593774146919,0.3640906726433366,35.64707729468599,70.10207286148618,2.7202536244919515,33.360246376811595,40.44882441383232,4.553526053964831,0.3819468599033816,189.8356164383561,157.95890410958907,118.43835616438352,220.50485436893203,137.25242718446606,53.68932038834952,151.50434782608693,104.13043478260872,62.7,57.15708812260543,47.4712643678161,32.37931034482756,107.35735735735732,76.30030030030032,46.68468468468468,Symbolism
